geom,identyfikator,województwo,powiat,gmina,obręb,numer,data_dodania,cena,przeznaczenie,Link do oferty,Komentarz,Powierzchnia,Link do zdjęcia,Location,,working links
0103000020110F00000100000005000000D900848BD4E241416AEC7815E90D59411D8FA9A2A2E24141A05E8613E90D594123BA54A3A2E24141D6871AC9E00D5941D018EAD8D5E241413B9CEACAE00D5941D900848BD4E241416AEC7815E90D5941,260416_2.0010.90/4,świętokrzyskie,kielecki,Raków,Lipiny,90/4,2024/11/13,66000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/%F0%9D%98%BF%F0%9D%99%AF%F0%9D%99%9E%F0%9D%99%96%C5%82%F0%9D%99%A0%F0%9D%99%9E-%F0%9D%98%BD%F0%9D%99%AA%F0%9D%99%99%F0%9D%99%A4%F0%9D%99%AC%F0%9D%99%A1%F0%9D%99%96%F0%9D%99%A3%F0%9D%99%9A-%F0%9D%99%A4%F0%9D%99%A7%F0%9D%99%96%F0%9D%99%AF-%F0%9D%99%84%F0%9D%99%A3%F0%9D%99%AC%F0%9D%99%9A%F0%9D%99%A8%F0%9D%99%A9%F0%9D%99%AE%F0%9D%99%98%F0%9D%99%AE%F0%9D%99%9F%F0%9D%99%A3%F0%9D%99%9A-%F0%9D%99%A4%F0%9D%99%A7%F0%9D%99%A3%F0%9D%99%9A-%F0%9D%99%9E%F0%9D%99%A1%F0%9D%99%96%F0%9D%99%A8%F0%9D%99%88%F0%9D%99%9E%F0%9D%99%9A%F0%9D%99%9F%F0%9D%99%A8%F0%9D%99%98%F0%9D%99%A4%F0%9D%99%AC%F0%9D%99%A4%C5%9B%C4%87-%F0%9D%99%87%F0%9D%99%9E%F0%9D%99%A5%F0%9D%99%9E%F0%9D%99%A3%F0%9D%99%AE%F0%9D%99%92%F0%9D%99%A4%F0%9D%99%9F%F0%9D%99%9A%F0%9D%99%AC%C3%B3%F0%9D%99%99%F0%9D%99%AF%F0%9D%99%A9%F0%9D%99%AC%F0%9D%99%A4-%C5%9B%F0%9D%99%AC%F0%9D%99%9E%C4%99%F0%9D%99%A9/3786137185032357/,607 944 163,,,"50.696754,21.059310",,yes
0103000020110F00000100000004000000DCF283BE621B4241CF64E454494C5A4124F7E017791B4241957B93A5404C5A416CD76CE6A81B4241345CFC5C614C5A41DCF283BE621B4241CF64E454494C5A41,143506_2.0019.457/2,mazowieckie,wyszkowski,Zabrodzie,Słopsk,457/2,2024/11/13,136000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/sprzedam-dzia%C5%82k%C4%99-miejscowo%C5%9B%C4%87-s%C5%82opsk-gm-zabrodzie-pow-wyszkowskidzia%C5%82ka-1700m-z-w/3787261368253272/,,,,"52.515527,21.320427",,yes
0103000020110F000001000000060000002C0ADCE7086D4041725C3B6FEC2F5941D3639416FD6C4041964DAA0DEE2F594167890F0FEA6C4041512556E0F02F594186E02C40E46C4041D43E3D06E72F5941209A83FD026D40411879EE76E22F59412C0ADCE7086D4041725C3B6FEC2F5941,240405_2.0016.8216/4,śląskie,częstochowski,Kłomnice,Rzerzęczyce,8216/4,2024/11/13,79000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/do-sprzedania-dzia%C5%82ka-w-miejscowo%C5%9Bci-rzerz%C4%99czyce-w-gminie-k%C5%82omnice-powierzchnia-/3786699528309456/,789 491 211,,,"50.894550,19.340197",,yes
0103000020110F000001000000090000008D62833B29963F412D6A9D93D97F5B410C1DA7AFFE953F41A138674DE37F5B41F730D57678953F414A99082802805B416EA5003554953F415825466FF97F5B41F04BDE31D8953F416F4E891CDB7F5B41A9DAAABD0C963F411DB2826CCF7F5B41B1AF44F80F963F412297A50CCF7F5B416DABB5FE16963F4149F84775D07F5B418D62833B29963F412D6A9D93D97F5B41,220408_2.0011.AR_1.87/12,pomorskie,gdański,Trąbki Wielkie,Kłodawa,87/12,2024/11/13,599000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/na-sprzeda%C5%BC-urocza-dzia%C5%82ka-budowlana-o-powierzchni-4-251-m2-z-w%C5%82asnym-lasem-i-do/3787414698237939/,503 625 509,,,"54.203899,18.594707",,yes
0103000020110F000001000000090000002B49DFE84A6A42419D5DE78E4D7559416AAB9879506A4241F718A5295F75594115D05CA5576A42412DBDEFDC71755941A048B9C8606A42413EA210F58975594175F7ABED6A6A424199AD65A588755941202EE7825D6A4241ADBBC15D61755941BF55732A516A42410F12C6FC3975594164EBF993456A4241C0DB854B3D7559412B49DFE84A6A42419D5DE78E4D755941,140901_2.0013.768,mazowieckie,lipski,Chotcza,Siekierka Nowa,768,2024/11/13,65000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/szukasz-dzia%C5%82ki-pod-rekreacj%C4%99-lub-budow%C4%99-niedu%C5%BCego-domu-w-spokojnej-okolicy-mam-/3791743614471714/,,,,"51.295870,21.683029",,yes
0103000020110F000001000000070000008C9D48552B5F40415F4A49D6E1DA584134E42C88305F4041F80173E6E3DA5841CDFB0DA13A5F4041D4AF7474EADA5841AD73DC83395F404139BE62D8EADA5841BFFA7B93665E4041FF80633B35DB5841A62E4CFE4C5E4041819E52D432DB58418C9D48552B5F40415F4A49D6E1DA5841,246501_1.0017.919/1,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Ujejsce,919/1,2024/11/13,63369,Leśna,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/na-sprzeda%C5%BC-dwie-dzia%C5%82ki-le%C5%9Bne-po%C5%82o%C5%BCone-w-jednym-ci%C4%85gu-o-%C5%82%C4%85cznej-powierzchni-17-/3787470984898977/,888 778 828,,,"50.399540,19.275009",,yes
0103000020110F00000100000005000000B3FFFF36615E40414E6A7C1F37DB5841BEB0FCD9895D4041FA0CF7F281DB5841DF4FE423885D4041DC0B47F174DB5841A8DCF7BF475E4041A0D22BBB34DB5841B3FFFF36615E40414E6A7C1F37DB5841,246501_1.0017.904/1,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Ujejsce,904/1,2024/11/13,54648,Leśna,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/na-sprzeda%C5%BC-dwie-dzia%C5%82ki-le%C5%9Bne-po%C5%82o%C5%BCone-w-jednym-ci%C4%85gu-o-%C5%82%C4%85cznej-powierzchni-17-/3787470984898977/,888 778 828,,,"50.401332,19.271009",,yes
0103000020110F00000100000005000000F096238478D542419A67F456C94B5B41C965960774D542412B017C9DCF4B5B41AD6A4B8555D542414BFAD01CCB4B5B41664D08E057D54241A59CDC64C34B5B41F096238478D542419A67F456C94B5B41,280505_2.0020.602,warmińsko-mazurskie,ełcki,Stare Juchy,Stare Juchy,602,2024/11/13,59900,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/d41d8cd9/3787428744903201/,790 550 655,,,"53.922506,22.175413",,yes
0103000020110F00000100000016000000875879BE8A544241325CAA6E98A758416C952E32865442416B496B218DA758410114F4E884544241AF2AB2798AA758418D13B0BD835442411F71A95788A75841F97842987F5442413FD0CF5C88A7584179825D447A5442417CD928F17AA7584114B86AED73544241E8C4CE7A6FA75841F47ADFBD6B544241B252E3DB5FA75841E26064C061544241EB898E404EA75841F768C77C5C54424139ED306745A758413FEAA77458544241451091433FA758419C0807D165544241975B48013FA758418550C7F56E544241DD3027B34EA758410BBF9349785442414C6943B25AA75841D032355181544241E1635A906FA75841BEEACADE89544241B2AFD3C77CA75841D2BB51788E5442411F542EE884A75841020B4F60935442410EE19ABA8EA75841A7F5D6729B544241142534099DA758412F0EB1BE9E544241BBC32E62A4A75841F27AB59590544241968D7ED0A6A75841875879BE8A544241325CAA6E98A75841,181502_2.0006.1522,podkarpackie,ropczycko-sędziszowski,Ostrów,Ostrów,1522,2024/11/13,81000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/na-sprzeda%C5%BC-dwie-dzia%C5%82ki-o-powierzchni-23-i-48-ar%C3%B3w-w-ostrowie-ko%C5%82o-ropczyc-gmin/3789435581369184/,733 623 043,,,"50.096035,21.582509",,yes
0103000020110F0000010000000A000000C734317CA4544241930B1647C3A75841C622C0419E5442414F87E97FB9A75841C07B160B955442419CB4A2DCA7A75841F9467684A354424165951F1DA5A7584119663364A9544241057A9622A4A75841CB56814BB1544241832AAC0DC2A758418C071C36B55442414272AABBD2A758412E6B4B0EB55442411703D2BCD2A758419C653345AD54424110C296DFD2A75841C734317CA4544241930B1647C3A75841,181502_2.0006.1497,podkarpackie,ropczycko-sędziszowski,Ostrów,Ostrów,1497,2024/11/13,39000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/na-sprzeda%C5%BC-dwie-dzia%C5%82ki-o-powierzchni-23-i-48-ar%C3%B3w-w-ostrowie-ko%C5%82o-ropczyc-gmin/3789435581369184/,733 623 043,,,"50.097648,21.583262",,yes
0103000020110F0000010000000900000076B2CA95987C3C41A2EC39EFC5455A41A0476FF8897C3C41B51623DBBE455A415AB756E3677C3C416A2A0C5BAE455A414A8F4F86957C3C41C2C950DDAD455A4107F3A8C9287D3C412D99401FF5455A41F7B9B0DB157D3C41EBC39A9B02465A413DB4193E047D3C41A7DD8413FA455A4157697B34F57C3C41B9970FCBF2455A4176B2CA95987C3C41A2EC39EFC5455A41,302113_2.0003.360,wielkopolskie,poznański,Rokietnica,Kiekrz,360,2024/11/13,2450000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/httpswwwotodomplplofertadzialka-kiekrz-ul-podjazdowa-mpzp-media-bezposr-id4t6bod/3789506174695458/,535 535 525,,,"52.479272,16.771174",,yes
0103000020110F00000100000005000000D8402A19FE7F4241CD1E0E65E1FD5941E522CD470580424176C88F91E9FD5941CB41AD081F80424115F487F1E3FD5941155956CF17804241A1D48CB7DBFD5941D8402A19FE7F4241CD1E0E65E1FD5941,141210_5.0013.284/2,mazowieckie,miński,Latowicz,Stawek,284/2,2024/11/13,89000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/sprzedam-dzia%C5%82k%C4%99-budowlan%C4%85-o-powierzchni-762m2-dzia%C5%82ka-po%C5%82o%C5%BCona-jest-w-miejscowo/3791382831174459/,,,,"52.074354,21.782905",,yes
0103000020110F00000100000005000000A1BD4086E5523C4167DF07C7F3475941F300CCE60A533C4172B37A3AF4475941F6C6F59931533C413BF59C9A0F48594129B654F50E533C413DA6696812485941A1BD4086E5523C4167DF07C7F3475941,021801_2.0015.110/2,dolnośląskie,średzki,Kostomłoty,Piotrowice,110/2,2024/11/13,155000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/dzia%C5%82ka-z-widokiem-na-%C5%9Bl%C4%99%C5%BC%C4%99-piotrowice-gm-kostom%C5%82oty-30-min-od-wroc%C5%82awia-ul-pias/3789497758029633/,603 486 469,,,"51.034162,16.675140",,yes
0103000020110F00000100000005000000856005C288B54041425BEAA04BF159415D9C218592B54041115D5F0649F15941661C0A00ACB540418BB52D0D55F15941E5C1653CA2B540417BDA4B9C57F15941856005C288B54041425BEAA04BF15941,102005_2.0003.149/1,łódzkie,zgierski,Głowno,Boczki Domaradzkie,149/1,2024/11/13,55,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/-dzia%C5%82ka-pod-budow%C4%99-domu-w-otoczeniu-natury-szukasz-miejsca-na-wybudowanie-w%C5%82asn/3789946774651398/,537 444 251,,,"52.003199,19.674293",,yes
0103000020110F000001000000050000002EA061B77FB54041105279094EF15941856005C288B54041425BEAA04BF15941E5C1653CA2B540417BDA4B9C57F159412090666999B540417067AC295AF159412EA061B77FB54041105279094EF15941,102005_2.0003.148/2,łódzkie,zgierski,Głowno,Boczki Domaradzkie,148/2,2024/11/13,55,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/-dzia%C5%82ka-pod-budow%C4%99-domu-w-otoczeniu-natury-szukasz-miejsca-na-wybudowanie-w%C5%82asn/3789946774651398/,537 444 251,,,"52.003261,19.674128",,yes
0103000020110F00000100000005000000653FC04DC95F424131DBBCFA97225A413EF7C399F45F42417212506594225A4102C54BA7076042419025C76B71225A4163BB8844DC5F42414B3E5C0275225A41653FC04DC95F424131DBBCFA97225A41,141206_5.0040.227,mazowieckie,miński,Dobre,Wólka Mlęcka,227,2024/11/13,94500,Rolna,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/dzia%C5%82ka-rolna-o-pow-4500m2-w-miejscowo%C5%9Bci-w%C3%B3lka-ml%C4%99cka-gmina-dobre-powiat-mi%C5%84ski/3791423327837076/,,,,"52.280981,21.635033",,yes
0103000020110F000001000000060000009F9B948E4A2D3841086B5C1E43935A41DB85FC46A42D38413DA015B341935A41C4A440EFA72D38411EDBB00959935A41CF7919307E2D384162505CAE59935A416AE40316502D3841A5FE34645A935A419F9B948E4A2D3841086B5C1E43935A41,320602_5.0003.173/13,zachodniopomorskie,gryfiński,Cedynia,Lubiechów Górny,173/13,2024/11/13,150000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/d41d8cd9/3790231554622920/,,,,"52.911171,14.233856",,yes
0103000020110F00000100000005000000916FD46BD47E4241F405FAE18B105A41690B6535C57E424181031A2E7F105A412F067F34A67E424184146050A2105A419F9B5F38BF7E42411C71E7EEA4105A41916FD46BD47E4241F405FAE18B105A41,141212_5.0010.223,mazowieckie,miński,Mrozy,Kruki,223,2024/11/12,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/dzia%C5%82ka-rolna-o-pow-2500m2-we-wsi-kruki-gmina-mrozy-powiat-mi%C5%84ski-dzia%C5%82ka-zadrze/3790573597922049/,,,,"52.179912,21.776870",,yes
0103000020110F00000100000008000000711B074C740F41413D481F78054B5B410A564FC74A0F414151D0FDEE084B5B413478FE0B2F0F41417281D59E0D4B5B4171C52CD2320F414171F0BCC7F24A5B418AF1C61C7B0F4141007FA477F74A5B41257175077B0F41411AE8A91A154B5B41FE2B8B60780F4141FE654AC5154B5B41711B074C740F41413D481F78054B5B41,281506_5.0002.262/3,warmińsko-mazurskie,ostródzki,Miłakowo,Boguchwały,262/3,2024/11/12,87000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3790243607955048/?sale_post_id=3790243607955048,,,,"53.918238,20.086976",,yes
0103000020110F00000100000005000000948AA35EAC8442412733FD7341075A417BD71104EC844241EEA9040547075A419BE67394EE8442415D6D0E5E3E075A41B22241D8AF8442412F6500D238075A41948AA35EAC8442412733FD7341075A41,141212_5.0003.119/3,mazowieckie,miński,Mrozy,Dąbrowa,119/3,2024/11/7,54400,Rolna,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/dzia%C5%82ka-rolna-o-pow-1700m2-w-miejscowo%C5%9Bci-d%C4%85browa-gm-mrozy-powiat-mi%C5%84ski-wymiary/3790592394586836/,,,,"52.127250,21.804726",,yes
0103000020110F000001000000070000007F4F0E1BC7833C41E7F775D0A6A55B41FB64575DF5833C412A122791A6A55B418B1E0E71F5833C4127186530AAA55B41C1BF8AE3FF833C41D88B3E5BACA55B41407FDF8800843C41786F13AEB3A55B415D43FF5AC9833C4124CCD5FCB3A55B417F4F0E1BC7833C41E7F775D0A6A55B41,321306_2.0021.512/3,zachodniopomorskie,sławieński,Sławno,Wrześnica,512/3,2024/11/7,65240,,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/d41d8cd9/3787182554927820/,,,,"54.406609,16.787452",,yes
0103000020110F0000010000000700000038680CBAB1BF40419934F6E8A4F159414E01EE5638BE40415526FB5982F15941E264A87C67BD4041B2DF965F6FF1594115DBE6AF68BD4041AFA4B6D864F15941F19009F63EBE4041F82C3A5278F15941D31CE4F9B0BF40416B65892A9AF1594138680CBAB1BF40419934F6E8A4F15941,102005_2.0029.262/1,łódzkie,zgierski,Głowno,Wola Zbrożkowa,262/1,2024/11/5,147000,,,537 444 251,,,"52.004368,19.715450",,
0103000020110F00000100000007000000CFE54BBE6DB5414154A9CFD0E02F5A41E134672A6CB54141228AF507E12F5A41D4BDD12C63B54141A72A8E02D02F5A4101FD081D77B5414121A5DB27CD2F5A41540FE9B978B5414169DDC854D02F5A411CC7ABD97FB54141167BE051DE2F5A41CFE54BBE6DB5414154A9CFD0E02F5A41,143205_5.0004.83/24,mazowieckie,warszawski zachodni,Łomianki,Dziekanów Leśny,83/24,2024/11/5,550000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/%C5%9Bwietna-dzia%C5%82ka-inwestycyjna-z-projektem-budowlanym-pod-warszaw%C4%85nieruchomo%C5%9B%C4%87-gru/3785324328446976/,,,,"52.355892,20.851005",,yes
0103000020110F000001000000050000005BD5A807B453404100AE4A85BFDD5841904C8C6A4C5340410BB4F0D23FDD5841087DE0076053404195D04BF13FDD5841F56B6AFDC353404169AD14D5BCDD58415BD5A807B453404100AE4A85BFDD5841,240107_5.0012.1258,śląskie,będziński,Siewierz,Wojkowice Kościelne,1258,2024/11/5,49900,Rolna,https://www.facebook.com/groups/dzialkizamniejniz100tys/posts/na-sprzeda%C5%BC-dzia%C5%82ka-rolna-077-ha-w-wojkowicach-ko%C5%9Bcielnych-obecnie-u%C5%BCytkowana-ja/3785504041762338/,,,,"50.413888,19.223236",,yes
0103000020110F0000010000000F000000156D7A74841F4241550A7BBA773759411C654126841F42417D3B73A967375941C0FAD65A801F424153EE0EAE5937594175C9EDFE3E1F4241F806B6A650375941D8DE0ADD4B1F4241330ACCD54E37594124DD1C6A581F42416A45054F4B375941E6AD5F58751F424141A1BC37413759413326F76F781F42415FDDE0164537594164EF1AAC821F4241CAF7845153375941B07416C6871F4241DF97C6695A3759413FF2A03F8C1F424154E9D99A59375941224524D2971F42412F8B288675375941F76BDAE3921F4241706DD8B1763759416720CB088A1F424142B19A5477375941156D7A74841F4241550A7BBA77375941,260703_2.0004.1095,świętokrzyskie,ostrowiecki,Bodzechów,Chmielów,1095,2024/11/4,99000,Rolna,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3783886065257469/?sale_post_id=3783886065257469,,,,"50.937663,21.338624",,yes
0103000020110F00000100000011000000EFA93899EFB243417850BEB3A4665B410EBEA30EF1B24341A5B9FF5BA9665B41C68F477BF3B243410D15B64AB2665B411A6B8DD7F4B24341C1842C07B9665B411607FDB5F5B24341308F7711C0665B415B6B216DF6B2434101F1FFC0C6665B41FEAEBD8EF6B243417ACD51B3CD665B416669FA15F6B243415EE61D7DD6665B417CA2966CF2B2434108868826FF665B41F64A308FCEB2434145B7C1FD00675B41C318916FC7B24341D99976B4EF665B41428FD2A0A5B24341D7CE44B8A8665B41946C67F6A2B243415C4E59EFA2665B41442B0967A2B2434107A1A2C3A1665B4111DC537FB2B24341DD5C8747A3665B411AE71423C1B2434164CDBF1AA4665B41EFA93899EFB243417850BEB3A4665B41,200903_2.0004.106,podlaskie,sejneński,Krasnopol,Buda Ruska,106,2024/11/4,26,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3784276171885125/?sale_post_id=3784276171885125,,,,"54.068572,23.193875",,yes
0103000020110F00000100000008000000EFA93899EFB243417850BEB3A4665B411AE71423C1B2434164CDBF1AA4665B4111DC537FB2B24341DD5C8747A3665B41442B0967A2B2434107A1A2C3A1665B412775E2E87EB24341BC1EB1A054665B413DA96D9EA5B24341A001BFAE57665B417A30974DD8B24341DE3143925A665B41EFA93899EFB243417850BEB3A4665B41,200903_2.0004.108,podlaskie,sejneński,Krasnopol,Buda Ruska,108,2024/11/4,26,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3784276171885125/?sale_post_id=3784276171885125,502 392 034,,,"54.066896,23.193385",,yes
0103000020110F0000010000000500000098DD4B973AB44341B61BDAD76D665B411DD1AF1C4AB443419E9D1E35A3665B41159D617B31B44341F04CD602A5665B412D986E4F21B443416A48357B6C665B4198DD4B973AB44341B61BDAD76D665B41,200903_2.0004.127/14,podlaskie,sejneński,Krasnopol,Buda Ruska,127/14,2024/11/4,26,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3784276171885125/?sale_post_id=3784276171885125,503 392 034,,,"54.067146,23.200211",,yes
0103000020110F000001000000090000002608295CCDB343413781A44468665B412D986E4F21B443416A48357B6C665B41159D617B31B44341F04CD602A5665B414B4EDB8200B44341251C2E99A8665B4190CD6E760EB44341B570953DBC665B41175451BB12B44341449C163CC2665B413052000122B4434109512EA7D7665B415E8F5C02EEB34341CD9D66CCDB665B412608295CCDB343413781A44468665B41,200903_2.0004.127/12,podlaskie,sejneński,Krasnopol,Buda Ruska,127/12,2024/11/4,26,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3784276171885125/?sale_post_id=3784276171885125,504 392 034,,,"54.067514,23.199215",,yes
0103000020110F000001000000080000001876DC4BEAB243419282FF355B665B411C3FA154FFB24341C8396FF95B665B412C410C171CB34341A40F9F6FA4665B412DFC4B34FCB24341B23FFA7BA4665B4143BA74F1FBB24341379855A0A3665B41E5F89482FAB24341BE09C7BD90665B413BCB4DF3F0B24341F299886E71665B411876DC4BEAB243419282FF355B665B41,200903_2.0004.118,podlaskie,sejneński,Krasnopol,Buda Ruska,118,2024/11/4,26,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3784276171885125/?sale_post_id=3784276171885125,505 392 034,,,"54.067012,23.194681",,yes
0103000020110F0000010000000A0000001C26BE1795B743417A43A8C7EE655B41F4D669554BB8434131B4D458F9655B4152F6DF2D1AB9434189F57A8A05665B41DC5A0A4F11B9434158704A1612665B41C068335301B94341EFFABE0627665B4161B7D8DCF2B84341F4EDE94426665B41DFCEA9E30AB84341914897221A665B4138ED226C8DB743414C96225F13665B4108C72A6A90B74341CE6F3BC804665B411C26BE1795B743417A43A8C7EE655B41,200903_2.0004.172,podlaskie,sejneński,Krasnopol,Buda Ruska,172,2024/11/4,26,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3784276171885125/?sale_post_id=3784276171885125,506 392 034,,,"54.064502,23.219037",,yes
0103000020110F00000100000009000000BDA55A55DBB5404176AE7E5443475A41D7115DFBD1B54041E17B3C173D475A4191D22A9DE9B54041A5CE532F34475A41E1F855E2F5B540415FCBFB673C475A41D8B34EDECFB540416E45BBBA4A475A415450318CCFB540414EFF77E14B475A411406C5A0CAB540419276329848475A41FB59A3EACCB5404182A863C248475A41BDA55A55DBB5404176AE7E5443475A41,146201_1.0016.785/6,mazowieckie,Płock,Płock (miasto),Ciechomice,785/6,2024/11/4,135000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3785001695145906/?sale_post_id=3785001695145906,519834492 lub priv,,,"52.487180,19.675583",,yes
0103000020110F0000010000000600000021215547C2003D4170EECC792B575B415999309FD6003D414FECF48D2C575B414C822E0BB9003D41F85AC7D23A575B411DB2E1B0A4003D41F0CCBBE63A575B41F1626DB9A3003D41435EB6972B575B4121215547C2003D4170EECC792B575B41,220106_5.0024.167,pomorskie,bytowski,Miastko,Świeszyno,167,2024/11/4,89900,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3785033971809345/?sale_post_id=3785033971809345,,,,"53.984258,17.074520",,yes
0103000020110F0000010000000A00000054FFA548200241416A712C0583AF584134FF22450B0241412B49D1B98CAF5841D10F812D0B02414194FAAAAE8CAF58417395234BEE0141419AB665D982AF5841BD7AF6CBE7014141A43CBDD680AF5841F40C6494F201414100316ADA7BAF584118AEDA70F50141416CB15E887AAF5841CB075E4900024141F525278675AF58419CAD66CD04024141981AB88E75AF584154FFA548200241416A712C0583AF5841,120608_2.0017.232/8,małopolskie,krakowski,Michałowice,Zdzięsławice,232/8,2024/11/4,550000,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3784953048484104/,880 131 935,,,"50.143545,20.025765",,yes
0103000020110F0000010000000B00000091AA8C50CC4B3B4172A1BEDC6B0B5B41ED501EC9004C3B417E29DC97070B5B41D1872FF8364C3B4114017CBC110B5B41EC86F759514C3B41FE36B4D0190B5B4117D493FA6B4C3B41ABB97FDB2B0B5B41D164F5338C4C3B41F2F1B62E370B5B418563BB10AF4C3B41371AACFA3F0B5B41EC6E38C7974C3B4129E64334700B5B414CBFA109594C3B418A0C67F3720B5B41BFC5378E424C3B41DA495596730B5B4191AA8C50CC4B3B4172A1BEDC6B0B5B41,320301_5.0072.318/2,zachodniopomorskie,drawski,Czaplinek,Głęboczek,318/2,2024/11/1,100,Budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3778642975781778/,Kontakt 787245537 Jowita 504800871,,,"53.571604,16.070728",,yes
